date,zone_id,temp_c,rainfall_mm,humidity_pct
2025-12-05,Z06,8.2,8.1,71.8
2025-12-06,Z06,3.8,3.3,58.6
2025-12-07,Z06,5.3,24.8,65.0
2025-12-08,Z06,1.8,1.0,64.1
2025-12-09,Z06,5.1,4.0,64.3
2025-12-10,Z06,7.3,4.5,63.7
2025-12-11,Z06,2.7,1.5,69.4
2025-12-12,Z06,6.0,10.7,65.9
2025-12-13,Z06,7.0,9.0,62.7
2025-12-14,Z06,3.1,1.1,66.3
2025-12-15,Z06,5.1,3.6,59.8
2025-12-16,Z06,7.0,1.3,68.8
2025-12-17,Z06,4.5,1.4,63.1
2025-12-18,Z06,5.4,21.7,63.6
2025-12-19,Z06,0.8,0.1,69.4
2025-12-20,Z06,5.0,1.8,65.0
2025-12-21,Z06,4.8,7.2,65.4
2025-12-22,Z06,1.4,1.2,73.2
2025-12-23,Z06,2.0,1.9,62.6
2025-12-24,Z06,4.7,15.3,70.1
2025-12-25,Z06,3.1,17.5,72.5
2025-12-26,Z06,5.6,1.4,73.7
2025-12-27,Z06,4.1,10.3,78.9
2025-12-28,Z06,3.6,0.7,64.9
2025-12-29,Z06,3.1,5.6,63.9
2025-12-30,Z06,3.9,0.5,72.5
2025-12-31,Z06,4.8,11.2,73.2
2023-01-01,Z07,6.3,16.4,72.9
2023-01-02,Z07,8.6,1.3,65.3
2023-01-03,Z07,12.6,0.0,64.4
2023-01-04,Z07,7.8,0.6,67.7
2023-01-05,Z07,9.3,0.9,63.1
2023-01-06,Z07,10.5,1.4,68.9
2023-01-07,Z07,12.1,2.3,69.7
2023-01-08,Z07,8.1,0.4,68.9
2023-01-09,Z07,9.9,2.6,67.5
2023-01-10,Z07,6.2,0.3,77.7
2023-01-11,Z07,7.7,0.1,74.2
2023-01-12,Z07,6.8,0.6,69.1
2023-01-13,Z07,4.3,0.1,70.1
2023-01-14,Z07,4.8,2.1,76.5
2023-01-15,Z07,8.5,0.2,66.8
2023-01-16,Z07,8.5,4.2,64.9
2023-01-17,Z07,5.9,0.5,70.9
2023-01-18,Z07,10.6,1.1,71.9
2023-01-19,Z07,5.8,24.4,72.3
2023-01-20,Z07,8.3,2.9,74.1
2023-01-21,Z07,7.1,1.2,66.3
2023-01-22,Z07,8.1,0.1,62.9
2023-01-23,Z07,9.6,0.3,67.1
2023-01-24,Z07,9.4,1.2,72.9
2023-01-25,Z07,9.3,6.8,65.4
2023-01-26,Z07,9.1,11.3,60.3
2023-01-27,Z07,5.9,3.3,70.7
2023-01-28,Z07,10.3,0.6,67.2
2023-01-29,Z07,6.4,2.8,61.3
2023-01-30,Z07,8.2,4.5,70.3
2023-01-31,Z07,7.8,0.3,68.0
2023-02-01,Z07,9.1,0.1,78.3
2023-02-02,Z07,7.7,1.1,70.3
2023-02-03,Z07,8.4,17.6,72.8
2023-02-04,Z07,11.6,5.7,69.7
2023-02-05,Z07,6.5,0.1,66.8
2023-02-06,Z07,8.9,2.3,67.3
2023-02-07,Z07,7.0,7.7,75.1
2023-02-08,Z07,10.3,4.0,73.4
2023-02-09,Z07,7.9,0.5,62.1
2023-02-10,Z07,9.3,12.4,63.3
2023-02-11,Z07,7.0,10.3,63.5
2023-02-12,Z07,11.8,7.4,74.7
2023-02-13,Z07,9.7,0.6,60.6
2023-02-14,Z07,9.9,4.2,73.2
2023-02-15,Z07,11.3,0.9,71.1
2023-02-16,Z07,7.7,14.0,69.8
2023-02-17,Z07,8.9,0.9,66.6
2023-02-18,Z07,10.5,0.0,74.8
2023-02-19,Z07,7.1,10.6,69.3
2023-02-20,Z07,7.4,0.0,61.4
2023-02-21,Z07,9.1,0.1,62.5
2023-02-22,Z07,8.6,12.7,60.2
2023-02-23,Z07,10.2,0.3,74.3
2023-02-24,Z07,11.9,0.3,75.3
2023-02-25,Z07,12.4,5.8,73.5
2023-02-26,Z07,14.5,0.0,67.2
2023-02-27,Z07,11.3,3.8,60.7
2023-02-28,Z07,11.8,2.6,62.4
2023-03-01,Z07,11.6,4.9,62.6
2023-03-02,Z07,12.4,1.9,67.2
2023-03-03,Z07,12.6,10.0,74.2
2023-03-04,Z07,13.7,5.0,74.0
2023-03-05,Z07,13.9,5.5,64.5
2023-03-06,Z07,13.3,12.6,55.6
2023-03-07,Z07,15.3,0.8,60.8
2023-03-08,Z07,12.8,18.6,72.4
2023-03-09,Z07,11.8,32.2,67.4
2023-03-10,Z07,12.2,3.1,64.3
2023-03-11,Z07,13.0,0.0,63.8
2023-03-12,Z07,11.4,0.2,62.0
2023-03-13,Z07,12.4,22.8,59.6
2023-03-14,Z07,11.6,13.6,75.8
2023-03-15,Z07,14.5,0.3,73.8
2023-03-16,Z07,14.7,11.0,60.9
2023-03-17,Z07,11.0,5.1,56.1
2023-03-18,Z07,13.2,0.8,65.5
2023-03-19,Z07,17.8,5.9,63.7
2023-03-20,Z07,15.9,1.1,67.4
2023-03-21,Z07,15.7,1.4,68.3
2023-03-22,Z07,13.9,4.2,58.0
2023-03-23,Z07,15.8,22.0,70.0
2023-03-24,Z07,15.4,25.6,61.6
2023-03-25,Z07,14.2,12.7,66.2
2023-03-26,Z07,14.9,3.0,61.7
2023-03-27,Z07,15.2,0.4,67.4
2023-03-28,Z07,13.5,5.5,50.7
2023-03-29,Z07,14.0,2.7,66.0
2023-03-30,Z07,16.2,0.0,57.9
2023-03-31,Z07,15.2,10.7,62.2
2023-04-01,Z07,16.4,1.6,67.8
2023-04-02,Z07,14.2,0.0,57.4
2023-04-03,Z07,18.7,3.5,56.3
2023-04-04,Z07,21.2,12.7,59.0
2023-04-05,Z07,19.5,0.8,58.5
2023-04-06,Z07,19.9,0.6,55.2
2023-04-07,Z07,19.2,0.3,60.7
2023-04-08,Z07,18.7,1.2,60.7
2023-04-09,Z07,18.6,1.0,62.0
2023-04-10,Z07,17.0,23.0,55.4
2023-04-11,Z07,20.1,0.1,54.5
2023-04-12,Z07,20.1,7.9,58.4
2023-04-13,Z07,18.4,5.8,57.5
2023-04-14,Z07,20.3,0.3,57.3
2023-04-15,Z07,18.3,1.5,54.7
2023-04-16,Z07,18.6,0.2,59.6
2023-04-17,Z07,21.3,4.5,53.0
2023-04-18,Z07,20.9,1.2,56.8
2023-04-19,Z07,19.9,4.3,55.7
2023-04-20,Z07,19.9,0.7,56.8
2023-04-21,Z07,21.0,1.9,62.6
2023-04-22,Z07,17.6,3.0,49.8
2023-04-23,Z07,19.7,0.0,44.2
2023-04-24,Z07,19.0,0.7,52.9
2023-04-25,Z07,21.5,5.4,49.9
2023-04-26,Z07,23.6,2.3,40.3
2023-04-27,Z07,22.7,2.3,63.9
2023-04-28,Z07,21.1,1.2,57.7
2023-04-29,Z07,20.9,1.9,57.9
2023-04-30,Z07,21.0,1.6,52.9
2023-05-01,Z07,26.1,0.1,56.2
2023-05-02,Z07,22.8,0.0,51.7
2023-05-03,Z07,23.2,4.8,57.7
2023-05-04,Z07,19.2,0.1,54.3
2023-05-05,Z07,21.1,1.4,52.9
2023-05-06,Z07,23.3,1.6,53.0
2023-05-07,Z07,22.7,1.0,59.9
2023-05-08,Z07,24.0,13.0,53.1
2023-05-09,Z07,24.1,0.0,46.9
2023-05-10,Z07,25.1,4.7,53.5
2023-05-11,Z07,20.9,1.2,54.0
2023-05-12,Z07,22.4,0.3,50.6
2023-05-13,Z07,24.4,0.1,50.8
2023-05-14,Z07,23.5,6.1,45.5
2023-05-15,Z07,24.3,1.9,51.0
2023-05-16,Z07,25.2,5.9,44.2
2023-05-17,Z07,23.8,1.4,48.8
2023-05-18,Z07,25.7,1.3,46.5
2023-05-19,Z07,26.4,0.5,54.5
2023-05-20,Z07,25.7,0.8,57.1
2023-05-21,Z07,27.1,1.4,43.4
2023-05-22,Z07,22.0,0.0,48.8
2023-05-23,Z07,25.0,0.2,47.1
2023-05-24,Z07,27.8,0.0,50.7
2023-05-25,Z07,24.8,1.1,48.6
2023-05-26,Z07,24.7,0.8,46.0
2023-05-27,Z07,26.4,1.1,48.2
2023-05-28,Z07,26.7,4.0,46.4
2023-05-29,Z07,25.9,13.2,55.2
2023-05-30,Z07,30.3,1.3,43.1
2023-05-31,Z07,27.6,7.8,48.1
2023-06-01,Z07,25.6,0.1,49.2
2023-06-02,Z07,24.7,0.4,48.6
2023-06-03,Z07,28.2,1.0,44.7
2023-06-04,Z07,25.9,0.0,52.8
2023-06-05,Z07,31.5,0.1,35.3
2023-06-06,Z07,28.5,9.8,40.1
2023-06-07,Z07,28.9,1.0,48.7
2023-06-08,Z07,28.4,0.0,40.8
2023-06-09,Z07,30.1,0.1,40.3
2023-06-10,Z07,23.9,2.1,42.5
2023-06-11,Z07,26.1,0.6,40.7
2023-06-12,Z07,30.2,0.3,47.6
2023-06-13,Z07,31.1,0.5,48.8
2023-06-14,Z07,26.3,0.8,44.5
2023-06-15,Z07,25.3,4.2,49.2
2023-06-16,Z07,29.0,2.6,36.8
2023-06-17,Z07,29.6,5.6,43.9
2023-06-18,Z07,29.1,0.4,50.1
2023-06-19,Z07,28.8,3.1,48.1
2023-06-20,Z07,25.6,2.7,50.2
2023-06-21,Z07,28.4,0.5,40.0
2023-06-22,Z07,28.7,0.1,47.3
2023-06-23,Z07,28.2,0.7,40.5
2023-06-24,Z07,25.7,0.1,45.4
2023-06-25,Z07,30.3,0.5,48.9
2023-06-26,Z07,30.9,2.1,38.2
2023-06-27,Z07,27.9,1.0,32.8
2023-06-28,Z07,29.0,4.5,51.2
2023-06-29,Z07,28.5,1.6,44.2
2023-06-30,Z07,28.6,0.5,41.1
2023-07-01,Z07,30.4,0.1,40.8
2023-07-02,Z07,30.4,1.4,31.0
2023-07-03,Z07,31.5,0.0,42.4
2023-07-04,Z07,31.5,0.1,38.6
2023-07-05,Z07,29.3,4.2,41.4
2023-07-06,Z07,34.7,5.5,41.2
2023-07-07,Z07,32.4,5.5,24.1
2023-07-08,Z07,28.4,0.6,43.3
2023-07-09,Z07,29.8,0.1,41.7
2023-07-10,Z07,26.0,0.0,42.3
2023-07-11,Z07,29.7,0.0,39.7
2023-07-12,Z07,32.6,0.9,40.8
2023-07-13,Z07,34.6,2.3,41.3
2023-07-14,Z07,29.4,1.5,41.8
2023-07-15,Z07,30.2,0.0,42.7
2023-07-16,Z07,30.7,2.9,41.7
2023-07-17,Z07,33.1,0.1,49.5
2023-07-18,Z07,27.8,0.1,36.6
2023-07-19,Z07,34.3,0.4,38.3
2023-07-20,Z07,28.9,0.0,48.6
2023-07-21,Z07,27.3,0.1,39.3
2023-07-22,Z07,28.8,2.9,44.7
2023-07-23,Z07,27.9,0.1,40.7
2023-07-24,Z07,30.1,0.1,38.9
2023-07-25,Z07,26.3,0.6,44.9
2023-07-26,Z07,29.5,0.3,42.6
2023-07-27,Z07,30.4,0.9,32.3
2023-07-28,Z07,31.8,0.5,40.9
2023-07-29,Z07,30.3,0.4,35.0
2023-07-30,Z07,31.6,0.2,46.4
2023-07-31,Z07,27.8,6.2,48.8
2023-08-01,Z07,29.6,1.8,49.4
2023-08-02,Z07,24.8,4.8,41.8
2023-08-03,Z07,28.5,1.0,37.8
2023-08-04,Z07,29.3,0.1,41.7
2023-08-05,Z07,29.4,0.6,35.5
2023-08-06,Z07,25.6,0.2,51.9
2023-08-07,Z07,27.7,0.1,46.2
2023-08-08,Z07,27.9,2.6,41.8
2023-08-09,Z07,27.4,0.4,45.3
2023-08-10,Z07,29.4,1.0,37.9
2023-08-11,Z07,27.6,2.7,34.9
2023-08-12,Z07,28.1,0.0,29.4
2023-08-13,Z07,26.9,6.0,41.0
2023-08-14,Z07,29.6,0.1,39.6
2023-08-15,Z07,29.7,0.9,43.3
2023-08-16,Z07,26.9,0.0,40.9
2023-08-17,Z07,32.5,1.6,43.3
2023-08-18,Z07,25.9,0.2,45.0
2023-08-19,Z07,29.0,1.3,33.8
2023-08-20,Z07,25.3,0.3,45.5
2023-08-21,Z07,28.3,12.1,39.3
2023-08-22,Z07,28.0,0.4,44.0
2023-08-23,Z07,24.8,1.7,46.6
2023-08-24,Z07,26.3,0.6,46.8
2023-08-25,Z07,29.7,2.3,42.4
2023-08-26,Z07,24.8,0.4,42.8
2023-08-27,Z07,26.8,0.1,46.4
2023-08-28,Z07,26.6,0.2,34.6
2023-08-29,Z07,25.8,0.0,37.5
2023-08-30,Z07,22.6,0.1,41.0
2023-08-31,Z07,27.0,1.7,35.9
2023-09-01,Z07,25.4,0.5,41.3
2023-09-02,Z07,27.2,4.7,41.2
2023-09-03,Z07,25.5,1.5,43.4
2023-09-04,Z07,25.1,2.0,42.9
2023-09-05,Z07,25.5,3.1,48.6
2023-09-06,Z07,22.8,0.8,46.3
2023-09-07,Z07,27.3,4.4,43.3
2023-09-08,Z07,23.6,0.1,42.1
2023-09-09,Z07,23.5,1.3,43.7
2023-09-10,Z07,26.3,0.0,44.0
2023-09-11,Z07,24.3,0.0,56.9
2023-09-12,Z07,23.2,11.6,37.2
2023-09-13,Z07,24.2,0.8,40.1
2023-09-14,Z07,24.4,1.1,39.5
2023-09-15,Z07,22.9,1.5,46.4
2023-09-16,Z07,24.6,1.6,46.4
2023-09-17,Z07,20.5,0.8,42.6
2023-09-18,Z07,23.1,1.2,50.1
2023-09-19,Z07,23.9,0.7,47.7
2023-09-20,Z07,23.4,0.9,50.8
2023-09-21,Z07,18.0,0.1,52.3
2023-09-22,Z07,21.7,2.4,35.8
2023-09-23,Z07,19.5,1.2,50.1
2023-09-24,Z07,23.8,0.6,40.5
2023-09-25,Z07,20.6,9.3,48.4
2023-09-26,Z07,23.3,0.3,47.0
2023-09-27,Z07,18.8,4.3,47.4
2023-09-28,Z07,21.5,0.5,41.8
2023-09-29,Z07,20.6,2.8,53.2
2023-09-30,Z07,25.4,0.3,41.8
2023-10-01,Z07,22.3,0.9,52.3
2023-10-02,Z07,22.0,1.2,41.6
2023-10-03,Z07,23.5,1.8,48.9
2023-10-04,Z07,20.2,0.7,58.2
2023-10-05,Z07,19.3,6.7,61.3
2023-10-06,Z07,18.9,0.6,41.6
2023-10-07,Z07,19.7,0.0,46.4
2023-10-08,Z07,13.9,0.0,47.6
2023-10-09,Z07,18.7,0.1,61.7
2023-10-10,Z07,18.9,10.8,50.3
2023-10-11,Z07,18.1,4.1,56.3
2023-10-12,Z07,15.4,0.2,52.7
2023-10-13,Z07,17.7,2.1,45.4
2023-10-14,Z07,15.0,2.6,42.4
2023-10-15,Z07,20.8,0.0,48.9
2023-10-16,Z07,16.9,3.7,63.8
2023-10-17,Z07,13.5,1.0,53.7
2023-10-18,Z07,16.6,0.1,58.0
2023-10-19,Z07,18.4,0.3,45.8
2023-10-20,Z07,17.0,0.3,51.6
2023-10-21,Z07,14.8,0.7,57.3
2023-10-22,Z07,15.1,1.7,48.3
2023-10-23,Z07,15.6,2.4,53.6
2023-10-24,Z07,15.1,3.0,49.8
2023-10-25,Z07,13.5,30.3,58.6
2023-10-26,Z07,15.4,0.8,56.7
2023-10-27,Z07,13.0,1.0,58.4
2023-10-28,Z07,16.9,0.0,59.6
2023-10-29,Z07,16.9,0.0,54.4
2023-10-30,Z07,13.0,5.4,60.8
2023-10-31,Z07,13.4,11.8,53.1
2023-11-01,Z07,13.7,2.7,59.4
2023-11-02,Z07,14.2,0.7,46.7
2023-11-03,Z07,14.6,4.2,53.1
2023-11-04,Z07,14.8,0.6,68.6
2023-11-05,Z07,14.6,7.4,60.4
2023-11-06,Z07,16.4,0.1,60.6
2023-11-07,Z07,13.6,0.0,53.7
2023-11-08,Z07,10.9,0.4,52.6
2023-11-09,Z07,10.2,2.7,57.0
2023-11-10,Z07,15.9,4.5,58.2
2023-11-11,Z07,13.7,0.1,68.4
2023-11-12,Z07,13.0,2.4,64.2
2023-11-13,Z07,13.3,0.3,59.9
2023-11-14,Z07,12.6,0.0,59.9
2023-11-15,Z07,12.9,3.3,63.6
2023-11-16,Z07,11.3,18.2,53.5
2023-11-17,Z07,13.8,1.6,50.7
2023-11-18,Z07,10.8,0.6,64.3
2023-11-19,Z07,9.9,2.6,61.1
2023-11-20,Z07,8.4,0.5,54.5
2023-11-21,Z07,10.8,5.4,50.8
2023-11-22,Z07,13.4,17.7,66.0
2023-11-23,Z07,10.2,7.7,59.1
2023-11-24,Z07,8.4,0.2,64.0
2023-11-25,Z07,11.2,0.3,60.9
2023-11-26,Z07,9.4,7.5,62.2
2023-11-27,Z07,13.3,15.6,59.7
2023-11-28,Z07,12.3,5.1,62.5
2023-11-29,Z07,7.9,0.8,66.0
2023-11-30,Z07,9.8,0.9,61.9
2023-12-01,Z07,8.6,2.0,61.8
2023-12-02,Z07,7.8,0.0,66.7
2023-12-03,Z07,9.7,5.5,67.3
2023-12-04,Z07,11.1,7.3,58.4
2023-12-05,Z07,9.4,0.0,64.2
2023-12-06,Z07,8.5,5.4,61.9
2023-12-07,Z07,5.4,1.9,64.8
2023-12-08,Z07,8.0,1.3,72.1
2023-12-09,Z07,10.1,1.7,66.9
2023-12-10,Z07,6.6,0.7,76.1
2023-12-11,Z07,11.3,3.2,66.6
2023-12-12,Z07,7.8,4.3,64.8
2023-12-13,Z07,9.1,0.1,65.8
2023-12-14,Z07,8.0,0.1,66.7
2023-12-15,Z07,6.5,1.2,67.8
2023-12-16,Z07,9.3,17.5,61.4
2023-12-17,Z07,7.4,1.6,65.4
2023-12-18,Z07,6.9,2.2,63.1
2023-12-19,Z07,4.0,0.1,72.0
2023-12-20,Z07,10.6,1.1,57.4
2023-12-21,Z07,8.2,12.9,68.0
2023-12-22,Z07,10.1,7.1,59.7
2023-12-23,Z07,9.2,0.0,69.6
2023-12-24,Z07,10.0,0.4,65.6
2023-12-25,Z07,7.0,0.3,58.7
2023-12-26,Z07,5.5,6.6,72.6
2023-12-27,Z07,9.3,3.2,55.4
2023-12-28,Z07,8.1,8.7,68.0
2023-12-29,Z07,7.0,0.0,71.7
2023-12-30,Z07,9.1,2.0,75.3
2023-12-31,Z07,8.3,9.8,60.4
2024-01-01,Z07,8.9,11.8,66.0
2024-01-02,Z07,5.9,3.9,74.1
2024-01-03,Z07,9.4,1.6,74.6
2024-01-04,Z07,7.7,0.0,75.3
2024-01-05,Z07,9.6,3.1,81.8
2024-01-06,Z07,9.4,11.8,66.6
2024-01-07,Z07,8.9,7.6,71.0
2024-01-08,Z07,7.4,2.2,67.5
2024-01-09,Z07,8.9,8.1,59.5
2024-01-10,Z07,9.6,9.7,69.0
2024-01-11,Z07,8.7,2.9,59.5
2024-01-12,Z07,8.0,3.0,66.9
2024-01-13,Z07,8.9,2.2,62.3
2024-01-14,Z07,6.7,1.0,71.9
2024-01-15,Z07,10.4,12.5,65.8
2024-01-16,Z07,4.7,6.3,60.8
2024-01-17,Z07,7.8,6.9,74.1
2024-01-18,Z07,7.0,22.0,66.8
2024-01-19,Z07,6.6,0.2,67.7
2024-01-20,Z07,8.4,5.3,65.0
2024-01-21,Z07,5.8,5.5,75.7
2024-01-22,Z07,11.8,0.1,71.3
2024-01-23,Z07,5.5,0.0,66.9
2024-01-24,Z07,6.3,0.7,60.4
2024-01-25,Z07,6.2,0.0,82.5
2024-01-26,Z07,8.5,0.3,79.9
2024-01-27,Z07,10.0,4.4,77.2
2024-01-28,Z07,9.2,1.2,66.5
2024-01-29,Z07,10.9,1.9,67.5
2024-01-30,Z07,6.9,7.5,72.0
2024-01-31,Z07,9.6,3.5,65.5
2024-02-01,Z07,7.9,2.3,65.0
2024-02-02,Z07,9.0,6.7,77.2
2024-02-03,Z07,10.6,0.5,69.6
2024-02-04,Z07,5.7,2.2,64.2
2024-02-05,Z07,12.4,5.1,74.6
2024-02-06,Z07,8.6,1.7,66.9
2024-02-07,Z07,6.1,1.4,59.8
2024-02-08,Z07,7.8,4.5,64.0
2024-02-09,Z07,9.4,2.6,67.0
2024-02-10,Z07,8.0,0.4,70.6
2024-02-11,Z07,5.7,13.3,70.3
2024-02-12,Z07,9.7,0.4,75.5
2024-02-13,Z07,8.3,3.2,68.1
2024-02-14,Z07,10.9,0.0,66.9
2024-02-15,Z07,7.9,6.0,75.4
2024-02-16,Z07,14.0,0.0,73.9
2024-02-17,Z07,11.0,0.2,67.9
2024-02-18,Z07,10.5,0.7,70.3
2024-02-19,Z07,11.4,0.8,66.4
2024-02-20,Z07,7.1,6.6,62.8
2024-02-21,Z07,9.6,8.1,79.5
2024-02-22,Z07,13.9,0.0,65.7
2024-02-23,Z07,10.2,0.6,69.8
2024-02-24,Z07,10.8,1.2,60.6
2024-02-25,Z07,10.2,0.0,71.8
2024-02-26,Z07,13.8,0.0,61.9
2024-02-27,Z07,10.9,4.2,76.2
2024-02-28,Z07,9.2,0.7,76.7
2024-02-29,Z07,16.3,2.8,70.4
2024-03-01,Z07,9.3,6.2,68.0
2024-03-02,Z07,11.8,1.6,66.3
2024-03-03,Z07,10.6,3.9,66.9
2024-03-04,Z07,11.0,0.7,69.0
2024-03-05,Z07,10.5,0.1,67.2
2024-03-06,Z07,11.6,1.3,71.5
2024-03-07,Z07,14.5,0.3,61.9
2024-03-08,Z07,9.4,0.0,73.9
2024-03-09,Z07,15.3,0.7,64.0
2024-03-10,Z07,15.2,2.4,62.2
2024-03-11,Z07,14.3,10.5,67.6
2024-03-12,Z07,13.8,11.8,67.7
2024-03-13,Z07,14.2,0.8,56.7
2024-03-14,Z07,16.4,2.5,62.8
2024-03-15,Z07,10.9,4.4,54.2
2024-03-16,Z07,15.5,0.2,61.4
2024-03-17,Z07,13.0,3.5,61.5
2024-03-18,Z07,16.0,4.6,65.9
2024-03-19,Z07,13.6,0.0,60.3
2024-03-20,Z07,16.2,1.1,61.3
2024-03-21,Z07,12.3,4.1,70.3
2024-03-22,Z07,12.2,2.1,73.9
2024-03-23,Z07,15.2,2.0,58.8
2024-03-24,Z07,18.2,0.0,68.3
2024-03-25,Z07,16.8,5.0,64.9
2024-03-26,Z07,17.0,0.0,54.0
2024-03-27,Z07,17.7,0.1,58.6
2024-03-28,Z07,15.7,3.2,47.2
2024-03-29,Z07,17.7,5.4,63.7
2024-03-30,Z07,15.7,0.3,56.5
2024-03-31,Z07,16.4,1.7,62.3
2024-04-01,Z07,16.8,1.7,74.2
2024-04-02,Z07,16.3,6.3,69.1
2024-04-03,Z07,17.4,3.7,57.1
2024-04-04,Z07,17.2,2.3,55.6
2024-04-05,Z07,16.6,5.8,66.9
2024-04-06,Z07,17.8,5.2,55.2
2024-04-07,Z07,18.5,1.6,64.9
2024-04-08,Z07,16.5,0.2,73.4
2024-04-09,Z07,19.4,0.0,62.8
2024-04-10,Z07,17.9,1.0,65.1
2024-04-11,Z07,19.4,0.2,64.3
2024-04-12,Z07,18.0,3.4,55.9
2024-04-13,Z07,21.3,3.3,59.9
2024-04-14,Z07,21.3,1.9,53.4
2024-04-15,Z07,17.9,6.9,64.4
2024-04-16,Z07,20.9,0.2,52.3
2024-04-17,Z07,22.7,0.2,60.9
2024-04-18,Z07,18.6,0.0,62.8
2024-04-19,Z07,18.9,5.5,54.5
2024-04-20,Z07,22.0,6.0,53.1
2024-04-21,Z07,18.5,0.1,55.6
2024-04-22,Z07,19.7,1.4,51.7
2024-04-23,Z07,19.4,3.2,56.7
2024-04-24,Z07,22.8,0.5,51.1
2024-04-25,Z07,20.4,1.5,51.2
2024-04-26,Z07,21.3,10.4,57.9
2024-04-27,Z07,20.6,6.8,58.0
2024-04-28,Z07,24.2,0.3,53.1
2024-04-29,Z07,20.8,0.0,46.1
2024-04-30,Z07,20.0,0.5,60.0
2024-05-01,Z07,20.1,11.0,51.6
2024-05-02,Z07,24.1,1.3,63.9
2024-05-03,Z07,24.4,2.8,52.7
2024-05-04,Z07,25.5,0.8,53.7
2024-05-05,Z07,21.1,0.5,50.7
2024-05-06,Z07,23.1,3.6,53.8
2024-05-07,Z07,28.1,0.7,69.7
2024-05-08,Z07,23.3,1.5,50.3
2024-05-09,Z07,23.0,0.1,58.2
2024-05-10,Z07,24.2,0.8,52.0
2024-05-11,Z07,25.3,2.9,57.2
2024-05-12,Z07,25.5,0.8,41.4
2024-05-13,Z07,23.6,2.9,60.5
2024-05-14,Z07,23.8,3.7,52.3
2024-05-15,Z07,24.5,3.3,49.0
2024-05-16,Z07,23.9,5.7,54.6
2024-05-17,Z07,23.1,2.3,50.5
2024-05-18,Z07,28.7,0.3,43.8
2024-05-19,Z07,24.9,3.9,37.2
2024-05-20,Z07,25.1,0.1,58.2
2024-05-21,Z07,25.3,4.5,47.7
2024-05-22,Z07,25.9,9.2,45.6
2024-05-23,Z07,27.0,8.1,45.7
2024-05-24,Z07,25.5,0.9,55.5
2024-05-25,Z07,28.5,0.0,45.5
2024-05-26,Z07,27.7,0.0,50.9
2024-05-27,Z07,26.4,1.7,45.8
2024-05-28,Z07,25.6,0.2,41.0
2024-05-29,Z07,28.9,0.1,51.5
2024-05-30,Z07,26.8,0.1,52.3
2024-05-31,Z07,25.0,0.9,43.2
2024-06-01,Z07,29.2,1.1,46.2
2024-06-02,Z07,26.1,0.0,46.7
2024-06-03,Z07,29.1,0.2,48.2
2024-06-04,Z07,23.1,0.0,55.6
2024-06-05,Z07,27.1,0.1,43.9
2024-06-06,Z07,30.0,1.0,43.7
2024-06-07,Z07,28.0,3.4,44.3
2024-06-08,Z07,29.1,0.7,40.3
2024-06-09,Z07,26.5,0.2,36.2
2024-06-10,Z07,28.9,0.0,45.3
2024-06-11,Z07,28.4,0.5,47.1
2024-06-12,Z07,28.9,0.8,44.2
2024-06-13,Z07,32.2,0.0,43.7
2024-06-14,Z07,30.9,0.2,39.4
2024-06-15,Z07,30.1,4.7,45.0
2024-06-16,Z07,30.2,0.2,44.4
2024-06-17,Z07,27.2,1.1,45.8
2024-06-18,Z07,28.0,1.0,44.8
2024-06-19,Z07,26.2,2.6,45.0
2024-06-20,Z07,26.7,2.0,49.5
2024-06-21,Z07,27.5,0.0,45.6
2024-06-22,Z07,29.1,1.1,45.0
2024-06-23,Z07,27.0,1.0,33.7
2024-06-24,Z07,29.2,0.7,47.6
2024-06-25,Z07,29.0,0.3,40.7
2024-06-26,Z07,27.3,1.1,42.4
2024-06-27,Z07,32.1,0.5,35.6
2024-06-28,Z07,27.0,2.6,52.2
2024-06-29,Z07,31.5,5.2,29.3
2024-06-30,Z07,25.4,0.0,49.0
2024-07-01,Z07,29.3,0.0,43.6
2024-07-02,Z07,27.4,8.5,31.8
2024-07-03,Z07,28.4,2.8,51.4
2024-07-04,Z07,32.8,1.1,43.7
2024-07-05,Z07,29.0,0.2,29.2
2024-07-06,Z07,27.6,4.4,38.8
2024-07-07,Z07,30.5,0.5,43.5
2024-07-08,Z07,29.0,0.7,49.3
2024-07-09,Z07,29.9,0.2,38.6
2024-07-10,Z07,28.0,0.0,27.4
2024-07-11,Z07,28.1,3.8,47.8
2024-07-12,Z07,28.2,0.8,43.0
2024-07-13,Z07,31.0,0.6,29.3
2024-07-14,Z07,29.2,1.0,42.1
2024-07-15,Z07,27.7,0.0,42.5
2024-07-16,Z07,29.8,0.1,38.6
2024-07-17,Z07,29.7,0.3,36.1
2024-07-18,Z07,30.5,0.4,37.1
2024-07-19,Z07,28.6,1.1,38.5
2024-07-20,Z07,29.3,0.2,41.9
2024-07-21,Z07,30.2,1.4,44.0
2024-07-22,Z07,27.5,0.6,29.3
2024-07-23,Z07,30.9,0.3,41.3
2024-07-24,Z07,29.3,0.2,42.5
2024-07-25,Z07,27.2,1.7,40.9
2024-07-26,Z07,27.2,6.2,38.0
2024-07-27,Z07,28.9,0.5,47.1
2024-07-28,Z07,28.1,0.7,46.7
2024-07-29,Z07,30.4,0.3,38.2
2024-07-30,Z07,28.4,0.9,39.6
2024-07-31,Z07,29.4,2.1,43.9
2024-08-01,Z07,27.3,0.0,46.5
2024-08-02,Z07,28.7,1.5,36.0
